"tt0006455"|"Bobby Bumps' Fly Swatter"|5.80|1916|29-JUN-1916|"5 min"|"A little boy and his beloved puppy find themselves in and out of mischief."|"USA"|"https://m.media-amazon.com/images/M/MV5BNTI3MzJhOWEtMjE4Yy00YTVhLTg2YTAtODRkOTAyMjZlNDVhXkEyXkFqcGdeQXVyNzQ1NjM2MDg@._V1_SX300.jpg"|
"tt0006456"|"La vie de Bohème"|7.30|1916|19-JUN-1916|"112 min"|"Orphaned Mimi ( Alice Brady ), is taken in by a drunken innkeeper and becomes a maid. She meets Rudolphe ( Paul Capellani ), heir of a upper class family, who rescues her from the unwanted advances of a drunken hotel guest. They fall"|"United States"|"https://m.media-amazon.com/images/M/MV5BMzU3NGQzNDYtNWY3My00MzQ5LTgxN2YtYmEzZWM1NjJjMjRiXkEyXkFqcGdeQXVyNjA5MTAzODY@._V1_SX300.jpg"|
"tt0006457"|"Bombs!"|5.50|1916|08-OCT-1916|"23 min"|"When a new reformist mayor refuses to cave to corruption, his opponents plot terroristic reprisal. Their efforts go awry in very goofy ways (including some wild stunts). This rambunctious comedy from Mack Sennett's Keystone Studios f"|"United States"|"https://m.media-amazon.com/images/M/MV5BMDFlZjZhMTEtYzYwMC00NzYzLTliMjgtMmM3OTk3YjI0MzE2XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_SX300.jpg"|
"tt0006458"|"The Bondman"|0.00|1916|20-MAR-1916|"N/A"|"Stephen Orry is an Icelandic vagabond. Rachel, the daughter of the governor of the province, is attracted to him. Her father, who is against the relationship, drives her from home, and she marries Orry. But she cannot make a man out "|"United States"|"https://m.media-amazon.com/images/M/MV5BYmJlNGJiNDktYTU1NS00NWU5LTk2ZWYtOWYxNTA1YWYxZjNjXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg"|
"tt0006462"|"Bought and Paid For"|0.00|1916|08-NOV-1916|"50 min"|"A social-climbing young woman marries Robert, a rich alcoholic, for his money. Although basically a good man, when drunk Robert treats her as if she's just one more thing he owns, and not ..."|"USA"|"https://m.media-amazon.com/images/M/MV5BZjE4YjI2NWYtNDBlNS00YWJkLTg5ZTItZTcyMjZhOWJlZmMyXkEyXkFqcGdeQXVyNjA5MTAzODY@._V1_SX300.jpg"|
"tt0006463"|"The Brand of Cowardice"|8.80|1916|23-OCT-1916|"N/A"|"N/A"|"USA"|"https://m.media-amazon.com/images/M/MV5BNWY1NzFhNjEtZWQ3OC00MTFhLTlkOTgtNTRiNjAyZDRkMzc1XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg"|
"tt0006468"|"Bright Lights"|4.40|1916|20-FEB-1916|"N/A"|"The manager of a small town hotel installs a cabaret in an attempt to achieve the standard set by restaurants in the large cities. His effort is ludicrous because of the fact that his talent is all recruited from the help in the hote"|"United States"|"https://m.media-amazon.com/images/M/MV5BYTY5YzY4MDUtNWI0Ni00YjhmLTgxMDgtMjZhMWExZDdhNjIyXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg"|
"tt0006469"|"The Broken Cross"|0.00|1916|01-FEB-1916|"N/A"|"Helen Brandon and her sister Dora are orphans in moderate circumstances. Dora is ordered to the seashore for a change of air, and while there is saved from drowning by David Keightly, whose..."|"USA"|"https://m.media-amazon.com/images/M/MV5BNWE4MTdiMzktZjk4My00ZmMxLTgzM2YtYzI0YTJiOWNjZDgwXkEyXkFqcGdeQXVyOTc2NDk0OQ@@._V1_SX300.jpg"|
"tt0006470"|"Broken Fetters"|0.00|1916|03-JUL-1916|"50 min"|"An American diplomat in China is murdered, and a wealthy Chinese friend of the family raises Mignon, his daughter. When she grows up she wants to return to the US and is tricked into accompanying Foo Shai, a slave trader, to New York"|"United States"|"https://m.media-amazon.com/images/M/MV5BNTMyNjI5NDQ4MF5BMl5BanBnXkFtZTgwNTkzNjI1NDE@._V1_SX300.jpg"|
"tt0006473"|"The Bruiser"|0.00|1916|23-MAR-1916|"N/A"|"Bill Brawley, a longshoreman represents the dockworkers in contract talks with their unscrupulous boss, Manson Kenwick, who tells his own sister, Norma, to take Bill's mind off negotiations. Meanwhile, the workers prepare for the wat"|"United States"|"https://m.media-amazon.com/images/M/MV5BNWE3YTczNWUtOTdkZi00ZWYzLWFlMDMtOWM5ODY4MTc4NGMxXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg"|
"tt0006476"|"The Bugler of Algiers"|0.00|1916|27-NOV-1916|"50 min"|"N/A"|"United States"|"https://m.media-amazon.com/images/M/MV5BNzY5ODI1OTk4MF5BMl5BanBnXkFtZTgwNzA0NjI1NDE@._V1_SX300.jpg"|
"tt0006481"|"Die Börsenkönigin"|6.00|1918|23-MAY-1918|"53 min"|"Mine owner Helene has a crush on the manager. He is however, enamored with Helene's cousin Lina."|"Germany"|"https://m.media-amazon.com/images/M/MV5BNzUzODA3MWEtZTIyMy00NWE2LWE4MDgtZDJjMTJlY2JmYjU3XkEyXkFqcGdeQXVyMjI3MDczMjI@._V1_SX300.jpg"|
"tt0006482"|"The Call of the Cumberlands"|6.30|1916|23-JAN-1916|"62 min"|"A family feud erupts in the mountains of Kentucky."|"United States"|"https://m.media-amazon.com/images/M/MV5BMzNmMTAwODQtZTQ5Yy00ZjY3LTllZDctYmM0ODgwZTYyZTQwXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg"|
"tt0006489"|"The Captive God"|5.50|1916|23-JUL-1916|"50 min"|"A little Spanish boy is shipwrecked and cast ashore in Mexico in the sixteenth century. Raised as a god by the Tehuan tribe, who have never before seen a white man, the boy is named Chiapa...."|"USA"|"https://m.media-amazon.com/images/M/MV5BYjllZTI1NjktM2MwYi00Y2RlLTk1NDItNjQ1ZDkxMmQ1MjE1XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg"|
"tt0006494"|"Cenere"|6.10|1917|03-DEC-1917|"30 min"|"Set in Sardinia, a barren and disconsolate land, where Rosalia, a poor young mother, entrusts her only son, Anania, to the natural father, who is well-off and already married. The years ..."|"Italy"|"https://m.media-amazon.com/images/M/MV5BMTY4MzMwNDc3M15BMl5BanBnXkFtZTgwMzU2Njk1MDE@._V1_SX300.jpg"|
"tt0006495"|"The Chalice of Sorrow"|0.00|1916|09-OCT-1916|"50 min"|"N/A"|"USA"|"https://m.media-amazon.com/images/M/MV5BMTkyNDMxNjQxMV5BMl5BanBnXkFtZTgwODEzNjI1NDE@._V1_SX300.jpg"|
"tt0006499"|"The Chattel"|0.00|1916|24-SEP-1916|"50 min"|"A financier lives in his life in the same manner in which he runs his business: with an iron hand and with the belief that anything wanted badly enough can be purchased. He sets his eyes on a beautiful young woman and wins her by pay"|"United States"|"https://m.media-amazon.com/images/M/MV5BYzFhYmY1OWItNjg3YS00NDBlLWIzNGUtZmU3NjdiZjI2YjM5XkEyXkFqcGdeQXVyMjcyMDc2OA@@._V1_SX300.jpg"|
"tt0006504"|"A Child of Mystery"|0.00|1916|25-DEC-1916|"50 min"|"N/A"|"United States"|"https://m.media-amazon.com/images/M/MV5BYzhjODdjZTQtNjk2Ny00NGJhLTljYzUtNDEyMTQ4NjQ2M2U1XkEyXkFqcGdeQXVyNjA5MTAzODY@._V1_SX300.jpg"|
"tt0006505"|"A Child of the Paris Streets"|7.00|1916|21-MAY-1916|"50 min"|"When the son of a leader of a Paris underworld family known as The Apaches is arrested and tried in court, the boy's mother asks the judge for mercy, but he refuses. In retaliation, the ..."|"USA"|"https://m.media-amazon.com/images/M/MV5BZDNjMDkyMmUtYjAyMy00OGI0LWFjZjYtNWYxMjc4NzhkNTg5XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg"|
"tt0006508"|"The Children Pay"|7.20|1916|26-NOV-1916|"50 min"|"As part of a divorce settlement, Theodore Ainsley gets custody of his older daughter Millicent, and his wife Elinor gets younger sister Jean. The two girls, normally inseparable, can't bear..."|"USA"|"https://m.media-amazon.com/images/M/MV5BYjEyYmQ2OTktYjRhNi00NzhmLWI3NTAtOTM1YjU4MWQwNDliXkEyXkFqcGdeQXVyNjY0NzAxOTk@._V1_SX300.jpg"|
"tt0006509"|"The Children in the House"|6.60|1916|30-APR-1916|"50 min"|"Roy Somerville has turned out a rather interesting story that will hold the interest of the majority of audiences as produced by the Triangle-Fine Arts Company. It is a five-reel feature ..."|"USA"|"https://m.media-amazon.com/images/M/MV5BMjU1MTgzODU5M15BMl5BanBnXkFtZTcwMjU1NDE2Mw@@._V1_SX300.jpg"|
"tt0006511"|"Christus"|5.90|1916|30-APR-1917|"88 min"|"The story of the life of Christ."|"Italy"|"https://m.media-amazon.com/images/M/MV5BZDVjOGI5MDMtNThmNS00MGQwLTg2ODktMzI3YjE0N2RiNWYxXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_SX300.jpg"|
"tt0006513"|"Cinders of Love"|0.00|1916|27-FEB-1916|"N/A"|"Chester Conklin, as the fire chief, clashes with Slim Summerville, police chief. They first match wits as well as strength at a field meet. There is a tug of war as the main event. Slim ..."|"USA"|"https://m.media-amazon.com/images/M/MV5BZDY4NzVlMTQtZWIwMS00ZTYxLTkxZjYtZTM3MDFhN2U2YjU1XkEyXkFqcGdeQXVyMjYzMDY1NTg@._V1_SX300.jpg"|
"tt0006517"|"Civilization"|6.00|1915|02-JUN-1916|"85 min"|"Christ takes on the form of a pacifist count to end a senseless war."|"United States"|"https://m.media-amazon.com/images/M/MV5BOTc5Yzk0OGYtNmI4Mi00YTU5LThmZjEtOWJiNDNiMDBlNGE2XkEyXkFqcGdeQXVyMzE0MjY5ODA@._V1_SX300.jpg"|
"tt0006519"|"The Closed Road"|0.00|1916|24-APR-1916|"N/A"|"N/A"|"USA"|"https://m.media-amazon.com/images/M/MV5BOTRkNGFkY2UtY2ZiMC00NzBiLTllYzItOWM4ZGRmMzU0MWViXkEyXkFqcGdeQXVyNjA5MTAzODY@._V1_SX300.jpg"|
"tt0006520"|"The Clown"|0.00|1916|19-JUN-1916|"N/A"|"Piffle, a circus clown, is badly injured after saving the son of Judge Jonathan Le Roy from a team of runaway horses. During his convalescence at the Le Roy home, Piffle falls in love with ..."|"USA"|"https://m.media-amazon.com/images/M/MV5BMjQ1MWMyZTYtYmQ0NC00ZmVhLWE1MjgtODIyNzY3ZjYzNGU2XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg"|
"tt0006523"|"The Code of Marcia Gray"|0.00|1916|16-MAR-1916|"50 min"|"N/A"|"USA"|"https://m.media-amazon.com/images/M/MV5BOGMxZWJhNzItNDlhZC00MGY4LWFjNDMtYmJmZGIxM2M3ZjI0XkEyXkFqcGdeQXVyNjA5MTAzODY@._V1_SX300.jpg"|
"tt0006537"|"The Combat"|0.00|1916|18-SEP-1916|"N/A"|"N/A"|"United States"|"https://m.media-amazon.com/images/M/MV5BODVjYWFmMzctZTdkNC00NmQ2LWFhZjgtN2M3NWE1OThlZjNjXkEyXkFqcGdeQXVyNDY1NzU5NjY@._V1_SX300.jpg"|
"tt0006538"|"The Come-Back"|0.00|1916|24-APR-1916|"N/A"|"Randall Ridgeway. a lumber king, learns that one of his contracting companies in northern Maine is carrying on crooked transactions. His son, Burt, overhears his father discussing the matter and asks if he might go and investigate. H"|"United States"|"https://m.media-amazon.com/images/M/MV5BMGQ0ZDViYzQtZTY0Ni00OTNiLWExZjAtMmI1N2M1ZDY5NTEyXkEyXkFqcGdeQXVyNjA5MTAzODY@._V1_SX300.jpg"|
"tt0006539"|"The Committee on Credentials"|0.00|1916|08-JUL-1916|"30 min"|"N/A"|"USA"|"https://m.media-amazon.com/images/M/MV5BZmIyOGMxNWMtMDRjNS00ZWU4LWE5OGItYTk4Y2Y5YWM4NWU0XkEyXkFqcGdeQXVyNDY1NzU5NjY@._V1_SX300.jpg"|
"tt0006540"|"Common Ground"|0.00|1916|30-JUL-1916|"50 min"|"N/A"|"United States"|"https://m.media-amazon.com/images/M/MV5BYzJlYjg2ZmMtZGI0ZS00NTJhLWJmMWEtZjQ2NWQ0OTljMDE5XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg"|
"tt0006541"|"The Common Law"|0.00|1916|15-OCT-1916|"N/A"|"Based on the Novel by Robert W. Chambers of New York City life among the upper-crust, Valerie West , artist/model and philosopher, undergoes much sorrow and joy, many trials and ..."|"USA"|"https://m.media-amazon.com/images/M/MV5BODBjOWIxYzctZjBhYS00OGYwLWFjNDktOTRlMjA5Yjk0YTZkXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg"|
"tt0006547"|"The Cossack Whip"|8.10|1916|13-NOV-1916|"61 min"|"Feodor Turov, chief of the Russian Czar's secret police, orders his Cossacks to attack a village he believes to be infested with rebels. The Cossacks attack the village and massacre almost everyone, and the young Katerina is whipped "|"United States"|"https://m.media-amazon.com/images/M/MV5BYTZkOGZlMjYtMDVmOS00OGRiLWJkMTktNjZiNTM3Nzg4MDA1XkEyXkFqcGdeQXVyNzk3ODM4NQ@@._V1_SX300.jpg"|
"tt0006548"|"The Count"|6.60|1916|04-SEP-1916|"21 min"|"The fifth film in the Mutual series Charlie Chaplin impersonates a man of means in order to underscore the contrast between rich and poor."|"United States"|"https://m.media-amazon.com/images/M/MV5BYTE3ZWY1YWUtYjc0Zi00YjRlLWI0ZjgtZTlhZmI0NTYyOTJjXkEyXkFqcGdeQXVyNjA3OTI5MjA@._V1_SX300.jpg"|
"tt0006554"|"The Crimson Stain Mystery"|6.30|1916|21-AUG-1916|"N/A"|"In attempting to develop a chemical which would make a person super-intelligent, Dr. Montrose fails and the subjects of his experiments metamorphose into hideous monsters who band together ..."|"USA"|"https://m.media-amazon.com/images/M/MV5BMjA1OTYyNDc2M15BMl5BanBnXkFtZTgwNjU3NTMzMjE@._V1_SX300.jpg"|
"tt0006556"|"The Crippled Hand"|0.00|1916|01-MAY-1916|"50 min"|"A rich producer of a new theatrical version of Cinderella declares that he will give a role to the woman who can fit into a tiny slipper. Many women fail, but a poor little girl who has ..."|"USA"|"https://m.media-amazon.com/images/M/MV5BMjE0NDkyNTczN15BMl5BanBnXkFtZTgwMDUzNjI1NDE@._V1_SX300.jpg"|
"tt0006557"|"The Crisis"|6.50|1916|26-NOV-1916|"100 min"|"Stephen Brice, a young lawyer in Civil War-era St. Louis, falls in love with Virginia Carvel, the daughter of his benefactor. But she is loyal to the South and Brice is committed to Lincoln's cause. In the course of the war, their co"|"United States"|"https://m.media-amazon.com/images/M/MV5BY2E2ZGVhMWQtZGQyZS00NDE4LWFjOWEtMDk3NjNlZThkOGU5XkEyXkFqcGdeQXVyNjA5MTAzODY@._V1_SX300.jpg"|
"tt0006558"|"The Crucial Test"|0.00|1916|03-JUL-1916|"N/A"|"Thanya is a woman around whose presence there revolves an atmosphere of mystery. She is located in the Russian Capital, where she meets Vance Holden, an American artist. Although deeply in ..."|"USA"|"https://m.media-amazon.com/images/M/MV5BODY2NGFjZTYtYWE2NS00NThmLWJmNTItOWMxNjBlOTVkNTk3XkEyXkFqcGdeQXVyNjA5MTAzODY@._V1_SX300.jpg"|
"tt0006562"|"The Danger Girl"|6.00|1916|13-AUG-1916|"18 min"|"Madcap Gloria disguises herself as a man, in order to lure a "dangerous" vamp away from her beau, Bobbie."|"USA"|"https://m.media-amazon.com/images/M/MV5BYWFlNGQ2NzctNjRiMi00NDRjLWJlN2EtNDc5NmQ1ZjMyODIzXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_SX300.jpg"|
"tt0006564"|"Daphne and the Pirate"|5.80|1916|05-MAR-1916|"50 min"|"Philip de Mornay, a courtier in the French royal court of the 18th century, falls in love with Daphne La Tour, the daughter of a nobleman. Knowing that her family would never approve of ..."|"USA"|"https://m.media-amazon.com/images/M/MV5BZjkwMGZiNmYtMDcxOS00MTMxLWI5MzktYmY0YjNlMmM1MWE0XkEyXkFqcGdeQXVyNDY1NzU5NjY@._V1_SX300.jpg"|
"tt0006566"|"The Daring of Diana"|0.00|1916|24-JUL-1916|"N/A"|"N/A"|"USA"|"https://m.media-amazon.com/images/M/MV5BMGY2MjcwZjEtMDBkOS00MGNmLWFjM2YtZWM5ZWQ5YjI0ODg0XkEyXkFqcGdeQXVyNjA5MTAzODY@._V1_SX300.jpg"|
"tt0006568"|"A Daughter of the Gods"|7.00|1916|17-OCT-1916|"180 min"|"N/A"|"USA"|"https://m.media-amazon.com/images/M/MV5BMWQ2MmJlZjItYzYzMi00YTBhLThjNjgtZDlmYzJkM2RkZjUxXkEyXkFqcGdeQXVyNjU1MTkxNzQ@._V1_SX300.jpg"|
"tt0006570"|"Davy Crockett"|6.40|1916|16-JUL-1916|"50 min"|"The story of the famous Tennessee frontiersman, soldier, scout, and Congressman who fought and died at the Alamo."|"USA"|"https://m.media-amazon.com/images/M/MV5BNWY1ZWRmNDktNWU3MS00YjBjLTg3OTYtNTM3MmEwNjQyZjQ5XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg"|
"tt0006571"|"The Dawn Maker"|4.20|1916|24-SEP-1916|"50 min"|"Joe Elk, half-Indian, half-white, attempts to secure for his tribe the benefits of schools and medicine such as he had seen on a trip to Montreal, far to the south. Joe loves Alice McRae, ..."|"USA"|"https://m.media-amazon.com/images/M/MV5BYjQwOTA4ZjYtYzhjYS00YmFhLTliYzItOWY1ODk0YWI0MTk0XkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg"|
"tt0006574"|"The Decoy"|0.00|1916|29-JUN-1916|"50 min"|"Glory Moore, a young girl, finds herself left unprovided for after her father's death, as the farm has to be sold to pay his debts. She writes to her aunt in New York, asking for help in ..."|"USA"|"https://m.media-amazon.com/images/M/MV5BZDg2NmUyODctMTZlNy00ZGM4LTk2NzUtNmQyMjQyZDc2ZDgwXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg"|
"tt0006580"|"The Deserter"|0.00|1916|09-JUL-1916|"N/A"|"Parker, an Army lieutenant at a Western outpost, falls in love with Barbara Taylor, daughter of his commanding officer. But when Barbara rejects him, Parker fights with another soldier and deserts. An Indian attack gives him a chance"|"United States"|"https://m.media-amazon.com/images/M/MV5BYTQ5NWY2ZmMtZWFlOS00OTU4LThiODEtMzBmNTE1ZmE3YjcwXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg"|
"tt0006583"|"Destiny's Toy"|0.00|1916|15-JUN-1916|"52 min"|"Young Nan was rescued from a shipwreck by a man who becomes her foster father. Years later, when he dies, she moves to a nearby city and unknowingly gets involved with a criminal gang. When the gang attempts and fails to rob wealthy "|"United States"|"https://m.media-amazon.com/images/M/MV5BZmNhMDY1MTYtN2UyYy00NGM5LWJiMDAtNjM5ZTAyNjQ2ODAzXkEyXkFqcGdeQXVyNjA5MTAzODY@._V1_SX300.jpg"|
"tt0006584"|"The Destroyers"|0.00|1916|05-JUN-1916|"N/A"|"Canadian Mountie Philip Curtis is telling Josephine McCloud--with whom he is in love--about a hermit who once saved his life and nursed him back to health. Josephone remains impassive until Philip tells her the hermit's name--Peter G"|"United States"|"https://m.media-amazon.com/images/M/MV5BYWI3NWFkN2QtN2MwZi00N2RlLWFlMWItNDAyNTM4NTNiNGQ0XkEyXkFqcGdeQXVyNjA5MTAzODY@._V1_SX300.jpg"|
"tt0006586"|"The Devil at His Elbow"|0.00|1916|31-JUL-1916|"N/A"|"N/A"|"USA"|"https://m.media-amazon.com/images/M/MV5BYzVlODI5ZDQtMDBlYS00MjhhLTg4OTQtMTNhMmNjZWJiM2ZlXkEyXkFqcGdeQXVyNjg2NjExMzY@._V1_SX300.jpg"|
"tt0006587"|"The Devil's Bondwoman"|0.00|1916|20-NOV-1916|"50 min"|"N/A"|"USA"|"https://m.media-amazon.com/images/M/MV5BNjAxODIzYzgtMzRjMS00MDgzLWIxNWYtMTk4NmQzMWY1Y2ZmXkEyXkFqcGdeQXVyNjA5MTAzODY@._V1_SX300.jpg"|
"tt0006588"|"The Devil's Double"|6.20|1916|26-NOV-1916|"50 min"|"Painter Van Dyke Tarleton is consumed by his desire to complete his masterwork, a portrait of Lucifer. But he lacks the proper model who can portray the evil soul of the devil. Sent out ..."|"USA"|"https://m.media-amazon.com/images/M/MV5BMWFlNDJlZjctNTJkOC00YTJkLWExM2MtMzA5ZGNmMGE0YTVhXkEyXkFqcGdeQXVyNjA5MTAzODY@._V1_SX300.jpg"|
"tt0006589"|"The Devil's Needle"|6.70|1916|13-AUG-1916|"59 min"|"Wynne Mortimer, a pampered society girl and daughter of William Mortimer, a prominent business man, chances to meet David White, a young artist whose fame is already assured, at an art exhibit. Despite the fact that she is engaged to"|"United States"|"https://m.media-amazon.com/images/M/MV5BZjU1MTIyMmQtODhjMy00NDhjLWI0ZTktNDNkMTEwOGExMWU2XkEyXkFqcGdeQXVyMzE0MjY5ODA@._V1_SX300.jpg"|
"tt0006590"|"The Devil's Prize"|0.00|1916|06-NOV-1916|"N/A"|"Social-climbing Arnold St. Clair abandons his pregnant lover Myra to marry wealthy Adeline Stratton. Myra, looking to protect her child, marries Hugh Roland. Adeline's uncle Mark discovers ..."|"USA"|"https://m.media-amazon.com/images/M/MV5BOWNlYjg5NDItZGVmMS00MjViLWI5MzctNjdiOGExMTU0MmNjXkEyXkFqcGdeQXVyNzk3ODM4NQ@@._V1_SX300.jpg"|
"tt0006592"|"Diane of the Follies"|6.20|1916|24-SEP-1916|"50 min"|"A strait-laced amateur sociologist, Phillips Christy, from a wealthy family subscribes to the theory that people are shaped by their environment. When he falls in love with Diane, a showgirl from the follies, he sees a chance to prov"|"United States"|"https://m.media-amazon.com/images/M/MV5BZjQ5MDQzN2QtMmIwMy00MWE3LTliZjItZmMwMWEyYzUxZWI4XkEyXkFqcGdeQXVyNjY0NzAxOTk@._V1_SX300.jpg"|
"tt0006593"|"Diana the Huntress"|4.90|1916|29-MAY-1916|"29 min"|"Diana is captured in the moon. Her nymphs, sitting with Pan on earth in a wooded glen, are sad. To cheer them and to signal her approaching return, Diana shoots an arrow to the earth where it blossoms into flowers. Accompanied by flu"|"United States"|"https://m.media-amazon.com/images/M/MV5BMGU5MzJiMGMtYTIzYy00Zjk0LWI5NTEtYWUwMzljODdjZWQ3XkEyXkFqcGdeQXVyNjA5MTAzODY@._V1_SX300.jpg"|
"tt0006594"|"Dimples"|0.00|1916|13-FEB-1916|"50 min"|"After the death of her father, a friend hides Dimples' inheritance in a doll, which Dimples carries to her new home at her aunt's boardinghouse. Meanwhile, having just ended his engagement ..."|"USA"|"https://m.media-amazon.com/images/M/MV5BYTYyMzQ3NmYtNmRlOS00OGY5LWEyMzgtOTcwY2RlMGU5MzY2XkEyXkFqcGdeQXVyNjA5MTAzODY@._V1_SX300.jpg"|
"tt0006595"|"Diplomacy"|0.00|1916|27-FEB-1916|"50 min"|"N/A"|"United States"|"https://m.media-amazon.com/images/M/MV5BMDBjMDVmYzYtMzkzYS00YTg1LWE4ZGEtZDljNDFhNjUyNDc1XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg"|
"tt0006600"|"Mr. Doctor"|4.00|1916|13-NOV-1916|"N/A"|"N/A"|"Hungary"|"https://m.media-amazon.com/images/M/MV5BNjcyNzA0NjItMTFiOC00MDkxLTk3ZWQtZjY5NDE5ZjkzNGY2XkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_SX300.jpg"|
"tt0006601"|"Dollars and Sense"|4.80|1916|10-SEP-1916|"N/A"|"A country girl and a foppish Englishman inherit an estate, and the terms say that it can't be divided. The terms also state that the two must get married, and if one refuses, then the other..."|"USA"|"https://m.media-amazon.com/images/M/MV5BMWM0MWQ4OWEtMzM2NC00MWE4LWFmNTMtYmY0Y2ZlYzI2MGI3XkEyXkFqcGdeQXVyNzU3NjUzNTc@._V1_SX300.jpg"|
"tt0006605"|"The Dream Girl"|7.10|1916|17-JUL-1916|"N/A"|"The father of San Francisco waif Meg runs an illegal liquor club and supports "English" Hal in scheme to blackmail a wealthy girl. Meg is put on probation to Benjamin Merton, father of the ..."|"USA"|"https://m.media-amazon.com/images/M/MV5BNzdhZThiYTEtZWQ1MS00NjQ3LWJmZTEtZjYxMTNkMjVhZGJiXkEyXkFqcGdeQXVyMTcyODY2NDQ@._V1_SX300.jpg"|
"tt0006612"|"Drugged Waters"|0.00|1916|20-MAR-1916|"50 min"|"Clarence Webb, manager of the High Bluff Mineral Springs, has long doped the spring with lithia, sulfur, etc., in order to attract wealthy patients who imagine they have aliments. The county health officer is aware of the fact, but a"|"United States"|"https://m.media-amazon.com/images/M/MV5BMTg5MDQ1MzUwMl5BMl5BanBnXkFtZTgwNTI0NjI1NDE@._V1_SX300.jpg"|
"tt0006614"|"The Dumb Girl of Portici"|6.50|1916|03-APR-1916|"112 min"|"Fenella, a poor Italian girl, falls in love with a Spanish nobleman, but their affair triggers a revolution and national catastrophe."|"United States"|"https://m.media-amazon.com/images/M/MV5BYmVhOWMzZmItZjBmMi00MDdiLWEzY2UtY2M0MWEwOGNmYmQ1XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg"|
"tt0006617"|"Dödskyssen"|6.10|1916|25-AUG-1916|"60 min"|"Dr Monro is found dead in his home. Three people are testifying before the police about what happened."|"Sweden"|"https://m.media-amazon.com/images/M/MV5BOTNjYmFkMDItMTY2Ni00ZTIxLTg2NDctNDhkOTg1YjdjODQ5XkEyXkFqcGdeQXVyMDk1ODM3MA@@._V1_SX300.jpg"|
"tt0006620"|"The Eagle's Wings"|0.00|1916|04-DEC-1916|"50 min"|"Senator Wright and foundry foreman Richard Wallace lobby hard in Washington for passage of a war preparedness bill, which Congress finally enacts. Foreign spies Keron Theris and Orlin Dagore tell their governments that it will be at "|"United States"|"https://m.media-amazon.com/images/M/MV5BMTg1NTE5NjMxN15BMl5BanBnXkFtZTgwMzc0NjI1NDE@._V1_SX300.jpg"|
"tt0006621"|"East Lynne"|5.90|1916|19-JUN-1916|"50 min"|"Miscasting of everybody's favorite vamp as the long-suffering Lady Isabel cast in a modern setting."|"United States"|"https://m.media-amazon.com/images/M/MV5BMjRlNDg1MjEtMjRiOS00ZDdlLTk5MDktZTVlMWZmMTI2ZTA0XkEyXkFqcGdeQXVyNDY1NzU5NjY@._V1_SX300.jpg"|
"tt0006627"|"Elusive Isabel"|0.00|1916|15-MAY-1916|"50 min"|"A conspiracy to take over the world is uncovered when several Latin diplomats visit the United States."|"United States"|"https://m.media-amazon.com/images/M/MV5BMTU2NTU4Nzg0MV5BMl5BanBnXkFtZTgwOTIzNjI1NDE@._V1_SX300.jpg"|
"tt0006629"|"The End of the Rainbow"|0.00|1916|30-OCT-1916|"50 min"|"N/A"|"United States"|"https://m.media-amazon.com/images/M/MV5BMTQzMjEyMzk3Ml5BMl5BanBnXkFtZTgwODQzNjI1NDE@._V1_SX300.jpg"|
"tt0006637"|"The Eternal Grind"|6.50|1916|17-APR-1916|"N/A"|"Owen and Ernest Wharton, sons of sweatshop owner James Wharton, become interested in two of their father's employees. Owen, a settlement worker, falls in love with Mary, while Ernest, a full time womanizer, makes her sister Amy his m"|"United States"|"https://m.media-amazon.com/images/M/MV5BNzFhZWQ2YWQtNDAxNy00ODNiLWEyMTEtMjljZTIxMWZiMGNkXkEyXkFqcGdeQXVyNjA5MTAzODY@._V1_SX300.jpg"|
